"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Doylenf","25 October 2008","I have to give NO COUNTRY FOR OLD MEN a very mixed review.For the most part, I agree that NO COUNTRY FOR OLD MEN is a well executed crime drama, patterned somewhat after the much better written FARGO, in which the central character was a female officer. Here, it's a male sheriff (TOMMY LEE JONES) given to some armchair psychiatry aimed at trying to understand what makes today's western civilization (or lack of it) tick. He gets no answer from the script.Nor do we get a satisfying ending to a story that is full of grim menace supplied by its main character (JAVIER BARDEM) who goes around dispensing with almost every member of the supporting cast.Nor do the characters act in a way that makes common sense. This is the main trouble with the script. WOODY HARRELSON, for example, seems to walk meekly to his final destiny with the casual air of a man unalarmed by the situation after warning JOSH BROLIN (a man on the run) that he's up against a man who simply wants blood. Likewise, Brolin's wife accepts her fate meekly after stating that she ""knew"" the killer would show up on her doorstep.It's taut with suspense most of the time with only a few spots that drag, but it's the inconsistencies of certain characters that gave the script some flaws, as well as a general lack of humor which made the dark happenings in FARGO more bearable.The biggest letdown is the dry ending with no justice for the guilty man and Tommy Lee Jones describing a dream that has nothing to do with the events we just witnessed. Period. The End.The very flat ending is the weakest part of all. But the performances of JAVIER BARDEM, TOMMY LEE JONES and especially JOSH BROLIN in a very unusual role for him, make the film eminently worth watching.","
            9/10
            "
"jcbutthead86","15 January 2013","No Country For Old Men is a flawless masterpiece of cinema that combines amazing acting,great direction,a wonderful screenplay and memorable characters. This is one of the Coen Brothers best films,one of my all-time favorite films and one of the greatest films ever made.Based on Cormac McCarthy novel of the same name and set in West Texas in 1980,No Country For Old Men tells the story of a hunter named Lleweyln Moss(Josh Brolin)who comes across a drug deal gone bad and finds two million dollars in a briefcase. Even though he has the money,Lleweyln knows he's not safe and has to find a way out while being tracked by a dangerous hit-man named Anton Chigurh(Jarvier Bardem),local county sheriff Ed Tom Bell(Tommy Lee Jones)and Mexican drug dealers all leading up to a violent and bloody chase and cat and mouse game.NCFOM is a masterpiece that works not just as Crime Thriller,but,also works as a Coen Brothers film,character study,the study on the themes of life,death and fate and as a Contemporary Western. What I love about NCFOM is that while it is a Coen Brothers film,at times it doesn't feel like one because of the way the Coens approach the story. Unlike most of the Coens films,where violence and chaos are done with loud sounds and a music score,this film has a very quiet and somber demeanor,giving us a world of the Texas landscape where violence and chaos is almost silent and unheard and where no character is safe. The Action and Violence in the film are well-done with suspense and intensity and the fact that there is no music during the Action scenes adds to the film's greatness and puts you on the edge of your seat. The Action and violence in the film is bloody and dark and will disturb you to the core. The screenplay by The Coens is excellent,adapting McCarthy's dialog word for word right out of the book,with The Coens still bringing some of their signature style and sense of humor and wit to the script. The movie is a great character study as well,with the three main character Ed Tom,Anton and Llewelyn in the forefront. The three main characters are well-developed and memorable,each of them having great scenes on their own and as the film goes on you understand their motivations,who they are and who they're about,whether it's Llewelyn and the money,Anton Chigurh and his pursuit of the money and Ed Tom reactions to the things he sees all around him. What sets NCFOM from other crime Thrillers is the film's study of Life,death and fate. Life,death and fate seem to either effect or goes with the characters,with Anton Chigurh who is basically a physical representation of death and fate. Chigurh strongly believes in fate and uses a coin to find out whether you die or not,if you guess heads or tails,one or the other right,you live,if you don't you will die at the hands of Chigurh. The gas station scene in the film will show you. Where Llewelyn is trying to defend himself from violence and death,Sheriff Ed Tom just doesn't understand why there's violence all around and why the times are changing all around him,with drugs,guns and death in the air. Ed Tom represents the past where old time sheriff's didn't have to use a gun or deal with violence,the future in this film is drugs,guns,death and the real danger and Horror of violence,something that Ed Tom Bell doesn't understand and can't figure out why it's happening and there is a sadness and dread that hangs over the film with Ed Tom and the title No Country For Old Men refers to him. NCFOM is also a modern Western in many respects and while we don't see any stagecoaches and six-shooters,you will see characters riding horses and wearing cowboy hats and Roger Deakins beautiful photography shows viewers the dust and dirt of West Texas making look beautiful and nice during the day while making the film dark and eerie at night. The ending of the film will divide viewers and will fall into two categories people who love the ending or who will hate the ending,I fall into the former category because the Coens while staying true to their vision,also stay true to the vision of McCarthy's novel offering viewers a powerful and unforgettable conclusion that doesn't end with a bang,but with a whimper and one of the reasons NCFOM is a Masterpiece.The whole cast is excellent in their roles. Josh Brolin is does a great job as Llewelyn Moss bringing a grit and toughness to the role. Jarvier Bardem is brilliant as Anton Chigurh,one of the best villains in movie history. Bardem is frightening,scary and menacing and doesn't try to be scary,he just is. Tommy Lee Jones is wonderful as Sheriff Ed Tom Bell,bringing a quiet,somber and sometimes dry humor to the performance. Woody Harrelson does good job as Carson Wells,an associate of Anton Chigurh. Kelly Macdonald does a fine job as Llewelyn's wife Carla Jean Moss and considering Macdonald's Scottish in real life does a good job with the Texas accent. Garret Dillahunt(Wendell),Tess Harper(Loretta Bell),Barry Corbin(Ellis),Stephen Root(Man who hires Wells)and Beth Grant(Carla Jean's Mother)give fine performances as well.The Coen Brothers(Joel and Ethan)direction in the film is excellent and the Coens give the film great pace and timing,while giving film a great since of atmosphere and tone,always moving the camera. Brilliant direction Joel and Ethan.The score by Carter Burwell is rarely heard in the film,but when in use is effective and fits with the mood of the film. Fine score.In final word,if you love Crime Thrillers,Drama,character study's,Western,The Coen Brothers,Cormac McCarthy or cinema,I suggest you see No Country For Old Men,an absolute Masterpiece of cinema that you can watch again and again and is one of The Coen Brothers Best. Highly Recommended. 10/10.j","
            10/10
            "
"estebangonzalez10","16 September 2010","The best Coen movie since Fargo! Javier Bardem gives a terrifying performance as Anton Chigurh. From the opening scene we are introduced to this morbid character who has the coolest weapon I have seen for a villain in any movie. There is a lot of silence in the film which adds to the tension and thrills. The dialogue is excellent and philosophical at times. Tommy Lee Jones narration is great as he realizes no matter how hard he tries he cant change the evil in the world after he had maintained order as a sheriff in his small and quiet town in west Texas. The movie begins and ends with Jones narration. In the opening narrative he tells the story of a boy he sent to the electric chair who had killed his 14 year old girlfriend for no apparent reason. This narration sets the tone for the entire movie as we are introduced to Anton, a evil man who kills without hessitation. The abrupt ending has a lot to do with what Jones has been saying since the beginning of the movie. His final narration deals with the issue of the impossibility of understanding these evil characters and feels all he has done has been in vain. Great film which lives up to its predecessor, Fargo. Well deserved win for best picture of the year!","
            2/10
            "
"dromasca","30 September 2008","I do like the Coen brothers movies, including some of the previous ones which were not commercial successes and were not so well received by the critics. Surprsingly, it is this film which seems to be universally acclaimed by critics and received high enough grades to make it in the IMDb Top 100 that left me with a partial feeling of un-satisfaction.On the good side the film really catches the attention with a strong visual style, and with a sophisticated structure which makes the multiple cat-and-mouse games played by the characters extremely enjoyable. It also allows for a tremendous performance by Javier Bardem for which he received a well-deserved Oscar, and another solid one from tommy Lee Jones - he may be somehow stereotypically cast lately, but he fits so well in the stereotype and becomes better as he gets older like god whiskey I dare say :-) On the bad side the film tries to play a little too much on the over-smartness side. I did not read the book, so I was left to guess key pieces of the action, and yes, life is full of mysteries, but I could detect no logic in how the Coen brothers decided what to leave out - these just looked like intentional wholes in the plot, obviously intentional because these guys know too well how to tell a story. The ending which was intended to be symmetrical with the beginning was supposed to give a different perspective to the whole story, but it did not really make me vibrate either. It is maybe because the combination of the genres of violent gangsters conflict, greed and hate motivated pursuits and the western setting do not really rime in my mind with the kind of philosophy Tommy Lee Jones' character was articulating in words at the end. Some more simplicity would have yielded into an even better film, IMHO.","
            1/10
            "
"drjhcrow","12 January 2008","I am not sure I have a spoiler in here or not because the movie is rotten (aka spoiled). With high expectations this time I was disappointed by these two brothers once again.The plot is simple (Okay). A loser finds a killing field, a truckload of dope, and a lawyers case full of money. He leaves the scene only to return with water for one thirsty, dying Mexican. This part is fine and the stage is set for a good movie. He is found on the scene by the guys wanting the money but escapes. He leaves his pickup behind so he is easy to find. He leaves town and gets his wife out of his quarters as well. A psychopathic, indestructible killer comes into the movie about now and has his first killing spree. From here on the movie is not real at all but some reasonable parts are thrown in and some of the acting is, in fact good by everyone but the maniac. By this time though I am thinking I am also a maniac for staying to see this film.There is a continuing chase that is non-sensical except for the fact that the money has a transponder tucked inside to make it easy to track him and the cash. The real chances of this working as shown in the movie defy logic but this is a movie so I will calm down a bit.What is nuts is the fact that just about anyone can find this guy and there are about 60 coincidences that make the whole thing ridiculous. Every step results in killing fiesta. In the end a few stars come into the movie - this is to give the Coen's film pseudo endorsements and sell the picture and it seems to have worked because the mindless have given it high ratings and even I went to see it.In the end the blood keeps a coming and there is no justice or sense of style anywhere to be seen. This is sort of a ""Friday the 13th"" or ""Halloween"" for adults with 70 IQ's and below. The acting is okay but who with a brain could care when there is no reason for the film itself.I guess that gives everyone my opinion. What junk. Speaking of ""spoilers"" this did the Coens in once and for all for me. Never again will they get a dime of my cash.JHC","
            8/10
            "
"Poseidon-3","8 February 2008","Based on a popular novel of the same name, this suspenseful character study traces the actions of three men tangled in a mess of stolen drug money, vengeance and pursuit. Brolin plays a low-income husband in 1980 Texas who, while hunting, comes upon the remnants of a drug deal gone bad. He discovers $2 million and takes off with it, but makes the mistake of returning to the scene later. Before he can even count the money, he's being pursued by various parties to the crime, primarily the driven, sociopathic and mysterious Bardem as a vicious hired killer. Attempting to sort out the mess, alternately trying to save Brolin and stop Bardem (who leaves a trail of bodies in his wake), is Jones, an aging sheriff who is finding his profession more and more futile. Brolin and Bardem play a very dangerous game of cat and mouse with Bardem stalking him through location after location and carrying one mean weapon, a pneumatic cattle gun that can knock the locks off of doors with one trigger pull. Jones uses Brolin's wife Macdonald to try to get him to give himself up, drawing her into the situation as well. Harrelson appears as another hit man, sent to retrieve the money for his own client Root. Brolin gives a terrific everyman performance, placing himself in a new category in the Hollywood echelon. He's a simple, stoic man with an ironic sense of integrity who makes a few wrong decisions. It's interesting to watch his resourcefulness unfold as his predicament worsens. Jones feels tailor-made for his role and effortlessly slips into the character's skin. It's an interesting counterpoint to the dogged and ferocious agent he portrayed years ago in ""The Fugitive."" Bardem is captivating and quite terrifying. His intensity, which contains just the slightest hint of dark humor, is amazing to behold. This exceedingly handsome actor is made to look almost ridiculous and yet he is a serious force to be reckoned with. His interchanges with various townsfolk and travelers are fascinating and tense to watch. Harrelson has almost a cameo role, but handles it effectively. Macdonald starts out seeming weak, but manages to turn in a memorable portrayal by the time of the dénouement. Harper appears briefly as Jones' supportive wife. They make a believable couple. Cute Dillahunt plays a green deputy, exchanging ideas about criminology with Jones as they investigate. Corbin has a small but effective bit part as a local man with a violent event in his past. Grant, humorously, but almost too cartoonishly, plays Macdonald's crotchety mother. A wondrous collection of actors gives quirky life to a variety of rural store owners, motel clerks and the like. The film has atmosphere and tension throughout. Surprisingly, but refreshingly, there is no music to speak of in the main course of the film. It avoids the traditional use of music which instructs the audience what to feel and when. Destined to be considered slow by some viewers, it takes its time to set the right moods and give full texture to the story and characters. Though many folks have lambasted the film for its inconclusive ending, it follows the book to a remarkable degree, up to and including the ending. Ultimately, it's a movie more memorable for its acting and its imagery rather than its plot line.","
            9/10
            "
"stillworkingfortheknife","5 January 2013","This is actually one of the best book adaptions ever. It's almost impossible to tell a story accurately with such little dialogues and without a narrator voice, but the Coen brothers accomplished it fantastically. A perfect cast till minor roles and Javier Bardem makes one of the best film villains of all time! The style of the film is absolutely unique and the mixture of western, thriller and satire is excellent. The ending is realistic and leaves a couple of questions open, which makes you think a lot about the film afterwards. Everything seems sophisticated, even how scenes succeed on one another and that's what is so fantastic about this movie. Everything that happens in No Country For Old Men keeps your eyes peeled on the TV screen, even if it's just normal dialogue. I.e. the showdown between Chigurh and Moss, which is one of the most thrilling scenes I've seen lately or the Chigurh's conversation with the gas station proprietor which is absolutely awesome. The screenplay, the direction and Javier Bardem totally deserved the Oscar. There were better movies in 2006 but this flick is a very favorable tale about bad people that is both confusing and stunning.","
            1/10
            "
"filmtravel101","4 December 2007","If this movie didn't have the Coen brothers name attached to it, or any of these brilliant actors, any person paying 10 bucks would surely have walked out of this b movie violent film - yet it shows how desperate people are for any entertainment these days.I have to agree with Jonathan Rosenbaum from the Chicago Reader, who ""admired the film's aesthetics, yet questioned its moral culpability: the Coens expend great energy on depicting horror, while encouraging us to ""hypocritically shake our heads at the sadness of it all"".It is with great disappointment i say that the Coen brothers have not really risen to any level with this over priced b movie budget that is not listed anywhere for obvious reasons... if it was done for say 5M than perhaps it would do it justice as a campy amateur festival movie. And the story has some great one liners and funny moments, but overall was a slow dull story line almost like Terminator meets Dusk/Dawn - and most of all -an implausible main character making a 'mistake' that he even says.. is probably a dumb idea' as a typical class A foreshadowing of the rest of the movie. Like some guy is going to find 2M in cash and go and return to the crime scene out of a 'conscious awakening' and give a dying Mexican thug - a jug of water.. give me a break. He would be in Vegas spending it like a rock star or donating it to charity or police. The saddest part is the message the film sends out and that is what really bothered me throughout this overtly, way-over-the-top violent film - but if you like their old films like Blood Simple perhaps you'll enjoy this back to their roots film but it nothing new or fresh. I gave it a 1 for effort and nothing more.... surely it will become a cult classic but did not walk away with anything from Cannes for a good reason. simply put. just more Americano over the top crap.","
            10/10
            "
"merrywood","27 January 2008","The Coen Bros. are laughing all the way to the bank. Many critics often rave about products that are incoherent but somehow have the appearance of lucidity. These critics certainly do not want anyone to know they have been snookered. No Country for Old Men is perhaps the crowning achievement for this ""tongue-in-cheek"" crowd.Here we have a film that builds up to great expectation with meticulously crafted tension and extraordinary production values, casting and performances but in the first part of the third act simply stops. Strong characters rendered by actors in good performances are either killed or hinted at being killed with no scenaric detail. The killer whose enigmatic character has become magnetic simply drives off into the horizon suffering only a broken arm in a mindless car accident. Cosmic intervention or comic relief? The overall feeling is that the Coens ran out of budget but one can also strongly suspect that it might be that they decided to simply screw the audience and see if they could get away with it in a bizarre and sinister mind-set perhaps borne of some kind of chemical or psychological overdose. In any event at this writing it appears that they have, especially with eight Oscar nominations, at least for a great number of fans and critics not yet sure of themselves.The movie is about as fulfilling and satisfying as being stood-up by an important romantic date for which one has spent half a day preparing. The level of impact and effect then depends upon one's level of masochistic personality, sense of self or overall intelligence.","
            9/10
            "
"MLDinTN","16 September 2008","I'm not sure what all the hype about this movie was for. It was very average at best. The only interesting thing about it was Javier Bardem, whom played psychotic killer,Anton Chigurh. Chigurh is so cold blooded, has no conscience about killing and lets his victims choose their fate by a coin flip. Chigurh is chasing Moss because he stole millions from a drug deal gone bad. Chigurh is able to find him first because there is a tracker with the money. But after Moss barely escapes, I didn't get how Chigurh kept finding him since there was no tracker. Also, a small town sheriff is hot on their trail but is always a step behind.The ending was a disappointment. The movie never explained how Moss was tracked to the hotel. Also was the money ever found. And how did Chigurh escape the motel room right before the sheriff went in. Too much info was left out.FINAL VERDICT: It was average. Nothing great. And I wouldn't recommend it unless you want to see a great character in Chigurh.","
            1/10
            "
"paulclaassen","3 July 2018","Yawn. Oh, good, it's over!After an interesting start, the film tumbles to boredom. Tommy Lee Jones talks his usual 'what the hell is he saying' jumble. Javier is a brilliant actor, but he just seems to do everything in slow motion in this film. Is it just me or does the acting seem very, very laidback - almost lazy?The entire film I was rooting for the protagonist, who is then suddenly killed off screen. Uhm, why? The ending is very abrupt and leaves way too many questions unanswered. It leaves you with a sense of 'what the hell'!?","
            10/10
            "
"BroadswordCallinDannyBoy","27 February 2008","Movies that stimulate plenty of discussion about whether they are good or bad or awful are probably movies that should be seen more than once. I had that feeling after seeing films like '2001: A Space Odyssey' and 'The Good, the Bad, and the Ugly.' Not much really happens in those movies and they have a lengthy runtime. Kubrick's film has 88 minutes of no dialog. That's like making a feature length film and not having any spoken dialog, and by today's standards (even 1968 standards) that is odd. The Coen Brothers' latest film has that quality to it. Not a whole lot happens for large parts of the film.The fact of the matter is that not a whole SEEMS to happen. Take one of the opening scenes as Llewelyn sees the man sitting underneath the tree. He looks at him, nothing. He looks again, nothing. He moves in closer, rifle trained, nothing. He sees the man has bled. The bag next to the dead body has money, a lot of money. So he takes it. Aesthtically, not much happens as Llewelyn just warily approaches the tree. Mentally, however, is where the action is. Llewelyn is part afraid, part curious, but being cautious enough to keep his wits and try not to get killed. Obviously from the previous scene we see that the money in question is a hot item and a good deal of people died for it.In today's special effects drenched age people seem to have completely forgotten what real tension and suspense is. It is not a huge wall of fire (a la 'Independence Day') coming at you, but what is going through your head when you see that wall of fire coming. With this film, the Coens have put the tension in an intentionally bare landscape in order to show as little aesthetic flair as possible. This amplifies the psychological impact and suspense as there seems to be nowhere for Llewelyn to hide from a killer who also seems to appear from nowhere. Call it a MacGuffin technique or whatever floats your boat.The film is also highly more symbolic than the typical movie of today. Many things are implied, not actually shown. Much of the dialog and situations are allegorical (or applicable) to things much more general than a search for dirty money. Thus, this isn't a film solely for entertainment, which is what people want today (many people, not all). This is a film that first and foremost attempts to stimulate thought like '2001' and 'The Good, the Bad, and the Ugly.' The abundant discussion here about whether it was good or bad or boring or pointless pretty much seems to confirm just that. People are talking about it. Whether it is out of frustration of praise is almost incidental, since it only confirms that the Coens achieved their goal. Maybe soon we'll see a director(s) make an actual film in response to this one. That is what living art is all about - it acts and reacts, just like its characters. --- 9/10Rated R for violence. Ages 13+","
            10/10
            "
"Rainey-Dawn","25 June 2014","No Country For Old Men is one of the most exciting Crime Thrillers I've seen in a long time if not, THE MOST exciting I've seen in years. The movie sent several chills tingling down my spine and I was on the edge of my seat through most all of the film.The title of the film struck me as odd! So odd I didn't think I'd ever remember the name of the film - but I did after repeating it over and over to myself so the movie would not become a ""good but lost film"" for me.If you like Crime-Dramas and Thrillers then look no further than this film. It's even creepier than most horror films.10/10","
            5/10
            "
"DKosty123","3 May 2008","There are often times when a dark novel becomes a screen play & a film and the latter do not remain faithful to the novel. This is one of those occasions.There is some great acting by Tommy Lee Jones & several of the cast members. Some of the West Texas Scenery & settings are breath taking. The trouble is this film degrades in another (warning spoiler) new version of Jason going on a needless/meaningless killing spree. This means a new version of s slasher film just won best picture last year, & Hollywood thinks this exercise is intellectual. Oscar blew this one, as it is well produced, splendidly acted trash.The Coens got a big reputation with earlier films like Fargo. This film is no where near that one. There are 3 main characters who keep looking for and missing each other throughout the film. Upon further review, it appears what is tried for in this film is irony. The ending is done for intellectual effect but it makes no sense. Tommy Lee Jones cop should have been smart enough to be at the widows house to meet this version of Jason. It does show some parallels between this version and the folks in pursuit of him.After viewing this, I'd read the novel before looking at it again. The film has an open ended finish that makes no sense (or for sequels like Jason?). If you like guns, blood, & senseless maniac violence this is a film for you.If you want smart intellect, watch Fargo. There are few fine moments in this, but this is not a Best Picture that will be remembered 30 years from now. It is a slasher film which won best picture. That is indeed amazing.","
            7/10
            "
"raypdaley182","20 July 2008","I'd like to rank this amongst some of the worst films I've ever seen. Imagine a 3 hour long film with no introduction or ending, in other words your only watching the middle of a film.The film is very difficult to follow, characters are never really established enough for you to get to know them or feel any affinity for them. The only real known names in the film are Tommy Lee Jones playing Sheriff Ed Tom Bell (who you hardly ever see) & Woody Harrelson playing Carson Wells (who is in no more than 5 scenes). The main characters are Javier Bardem playing Anton Chigurh (who I've never heard of) & Josh Brolin (playing Llewelyn Moss) who is only famous for being the son of James Brolin.Some how this pile of rubbish managed to win 4 Academy Awards (Best Picture which made me laugh - it must have been up against some right utter trash, Best Director, Best Adapted Screenplay which is also laughable because essentially all they did was film the book this movie is based on & it also won best supporting actor for Javier Bardem) and I wondered if the Acedmy were watching the same movie I was.If the book is the same as the film then I'm surprised it was ever made into a movie as it's a very poor story indeed. The basic idea is good enough, that a man accidentally finds money & drugs after a drug sale goes wrong & everyone involved gets killed. Moss doesn't want the drugs but he does take the money but the people who were behind buying the drugs want their money back.Basically the rest of the film is a chase movie from that point onwards with Moss & everyone close to his life being pursued by the man hired to retrieve the money by the people who were buying the drugs who is killing anyone in his way on the journey.Ed Tom Bell is the local sheriff from the town near where the drug sale went wrong & he is tracking Chigurh who is searching for the money stolen by Moss. The pursuit is long & violent, pretty mindless and quite boring. You can't just expect a movie to be good because 1 guy is killing a lot of people, it has to have an actual story or protagonists you know & care about.And thats where the movie suffers, never knowing enough about Moss's character. With Bell we at least get a bit of insight into who he is from his voice-overs & scenes with his wife & employees but he's not the lead or even the 2nd lead character & we never get told enough about either of them. We learn almost nothing about Chigurh's character, only a short scene where Wells is hired to find & stop Chigurh (even the reasons behind this are never fully explained).The ending of the movie is also very weak & difficult to understand. Apparently Moss is killed (I didn't even realise this, thats how hard the film is to follow!), we never know if Moss's wife lives or what happens to the money. We never know how Moss's mother in law dies, who hit Chigurh's car & why.The film ends very badly, Chigurh walking away from a car accident & Bell wondering how he'll pass the time now he has retired.Not recommended as there is no start or actual end to the movie.","
            9/10
            "
"jordan2240","22 November 2007","I've seen all of the Coen Bros. films, and have had no trouble following the story-lines - until now. I was left with far too many questions in the end to give this film a high rating. I tried to like it, given it's critical reviews, but found portions of it rather boring, and also couldn't figure out how certain characters got involved in the story at all. They often seemingly appeared out of nowhere, leaving you to ponder who they were and what relationship they had to other characters as the movie rolled on. And the ending has been well-documented. I would guess most viewers basically zone out at that point anticipating the next bit of action, and the next bit of action is the credits scrolling by. Fargo and The Big Lebowski remain on top of my Coen Bros. list, with No Country perhaps bringing up the rear. I have no trouble with movies that reqire some thought, but am not a big fan of those that simply try to confuse you.","
            9/10
            "
"Sandcooler","8 March 2010","This movie took a while to really get into, but once I did I was pretty overwhelmed. It isn't a classic fight between the good and the bad, it's more like a brilliant cat-and-mouse game between the unlikeable and the even more unlikeable. I felt bad for Llewellyn Moss, who had no idea about how far over his head he was, but he's mostly the hero because of the contrast with Anton Chigurh. Chigurh is the unstoppable evil, which is mainly apparent in the gas station scene, in which he decides the clerk's fate in a coin toss. It's so random, it has nothing to do with the main plot, but he wants to kill him because he can. That's the frightening thing about Chigurh, he does bad things for no reason. It's a brilliant character, and his cold-blooded antics give the movie a breakneck pace. The pseudo-intellectual ending scene is an anti-climax, but that's pretty much the only criticism I can give.","
            8/10
            "
"blurnieghey","27 November 2019","How in the world did this movie get an 8.1 rating? Admittedly, it wasn't that bad until towards the end, but what a way to end a film! Seriously, the WORST ending EVER! If there had been a brick handy, I would have tossed it through the screen. Whatever decent scenes take place prior to the last 20 minutes or so are completely obliterated by the utterly crap manner in which these morons chose to end this film. And, no, I'm not giving any spoliers here-I want you to watch it and suffer as I did.","
            9/10
            "
"lewiskendell","12 July 2010","""You can't stop what's coming. It ain't all waiting on you. That's vanity.""Even if No Country for Old Men didn't have gorgeous cinematography, excellent pacing, a near perfect script, and an absolutely perfect cast, I still would have loved it for its tone. It's the most similar movie to Fargo that the Coens have done, and the similar theme of implacable and unfathomable violence in a rural American area (once again initiated by money) is one of the main reasons why I love the Coens so much.The breathtaking, empty setting of south Texas is a seamless compliment to the measured pace of the movie. No Country has suspense coming out of its ears, as each scene seems to somehow surpass the previous ones in measured tension. The overall quiet of the film only serves to magnify the eventual scenes of violence when they come, and the fact that you don't see everything happen on-screen keeps the viewer fully invested in the story. There's no constant quick cuts and hyper-kinetic camera work to be seen; only long-smoldering sequences that pushes your anticipation to the brink of breaking, and then pushes it some more.In a cast this good, two people stand out even beyond the others. Tommy Lee Jones as the world-weary sheriff who's the heart of the story, and Javier Bardem as the relentless, inscrutable, main antagonist of the story. Jones was perfect, there's no other way for me to say it. And Bardem gives life to the best and most interesting villain since The Operative in Serenity. Both performances were among the best that I've seen in my life.No County for Old Men is the kind of movie that improves with every viewing. Ten years from now, I'll still be watching it and loving it.  It's film-making at its finest. When you take an amazing story and marry it to directors with immeasurable talent and a cast that couldn't have been better chosen, you get a masterpiece.","
            3/10
            "
"Red_Identity","2 October 2009","No Country For Old Men was deserving of all the praise and awards it got back in 2007. While I did root for other films of that year to win Best Picture, like Atonement or There Will Be Blood, with a repeat viewing of NCFOM, this is just under those films, if not right on par with them. The screenplay is very meaningful and thought-provoking as it is tense and thrilling. This is a Western thriller, a subtle but very absorbing film. The lack of a soundtrack really adds to the film's tension, and we are more concentrated on all of the little things that happen. The Coen brothers have only made one other film in the past that had really surprised me, and that was Fargo. While I still am not sure which is better, I think both are Masterpieces and deserve to be classics for years to come.The performances in the film are strong. Most notably, Javier Bardem. His performance won him an Oscar, and very deserved. He gives a creepy and subtly controlled performance, and makes a villain like no other since Anthony Hopkins in The Silence of the Lambs (and since then, Heath Ledger has also joined that list). Kelly Macdonald and Tommy Lee Jones were also pretty amazing, the former giving one of my favorite supporting female performances of 2007. Josh Brolin is strong, but his role requires less of a big acting challenge than Jones or even Macdonald I would think. Woody Harrelson was great in his small screen time, and he made the best of it. The cinematography is perfect, as you would think from the guy who also shot the amazingly beautiful The Assassination of Jesse James by the Coward Robert Ford.What I also love about this film is that simple meaning of violence in this country. The film's opening monologue by Jones, and his closing scene proves that this really was his story, and also the reason for the unresolved plots. While I was one of the few that was frustrated by the final scene in the film, I can truly appreciate it now. No Country For Old Men is a great film, powerful and absorbing!","
            1/10
            "
"Top_Dawg_Critic","11 July 2017","Tommy Lee Jones, Javier Bardem, Josh Brolin and Woody Harrelson display outstanding and memorable performances in this desert-set psycho- thriller. Extra props to Javier Bardem for that crazy haircut though!Had this film's pace been a little faster, it would have been a perfect 10/10 from me, but still gets a close 9/10 for amazing writing, directing and outstanding performances!","
            10/10
            "
"itjelta","27 August 2020","Had great promise first half of the movie, then it started a jet fueled haul towards rock bottom, but it didn't exactly hit rock bottom, it actually made a big crater on the impact, and by doing that, it went beyond rock bottom.This movie was solemnly created for people who either consider themselves intellectual, or/and belong to the elite critics.Do not watch this 2 hour endlessly long movie, you will have a better time spending those two hours looking into the sun with no protection.","
            10/10
            "
