"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"foxtrot-21","9 November 2014","This year is not very good for the sci-fi cinematography. Besides multiple unintentional parodies of the genre (like X-Men: Days of Future Past), there was actually only one big-budget movie worth watching: On the Edge of Tomorrow. It seems like Tom Cruise is one of the few Hollywood stars able to wisely pick roles. His recent achievements leave little to desire: Valkyrie, or Knight and Day are good at worst, with the high pitch of Oblivion. Are we able to say the same about Matthew McConaughey? Unfortunately, not. Although his recent movies are above average (True Detective or Dallas Buyers Club), the latest picture he plays in, Interstellar (directed by Christopher Nolan and written by him and his brother), is a huge letdown and misunderstanding. I don't think anyone being fond of ""hard"" science-fiction stories will like it. Here is why.Firstly, the story. It is in general similar to Mission to Mars or The Red Planet, where the handful of daredevils are put in the spaceship to venture on a mission, which result will impact the whole human race. Unfortunately, which is the usual problem in this case, the whole plot is neither engaging, nor entertaining. We have a bunch of uninteresting people making uninteresting things in space. Maybe because of the long time span of the picture, the viewer quickly gets bored and does not care about the main characters. Besides, the space adventure is mixed with the very personal story of the father trying to save his children (which is also a time-consuming thread here). Anyway, the main conclusion of Interstellar is the banal statement that ""love is the most important thing in the world"". Do we really need to sit for almost three hours in the cinema to get this? By coincidence, the second problem is the length of the movie. Currently, when the the picture is recorded not on the tape, but in the digital medium, every director tries to surpass his rivals by creating as long movie as possible. Maybe it is supposed to be the emblem of his might, skills or wisdom? I have no idea, but the fact is that the contemporary blockbusters are difficult to watch especially because they last for three or more hours, having the plot for only half of this time. This is exactly the case with Interstellar. The presented story is far from complex, and could easily fit in two hours. In fact, the first forty minutes of the movie have nothing to do with the rest of the story and could be recapitulated by the narrator in two sentences...This film tries to treat the topic of interstellar travel seriously. Unfortunately, some ideas are presented according to our current knowledge of physics and astronomy, while others are just stupid. This mixture makes the suspension of disbelief, necessary to enjoy such movie, impossible to attain. On one side we have wormholes, black holes, higher dimensions of space and the silence of the void. On the other hand, there is totally unconvincing reality of the XXI century, where farmers are more valuable than engineers (guys, really?) and tomography is (mysteriously) gone. In one scene the physicist explains convincingly the work regime of the wormhole (by the way, this scene is IDENTICAL to the one from the far better Event Horizon). In another, we see the mission robot TARS, being the member of the crew. I know that humanoid machines from fifties seem ridiculous today (like the one from The Day The Earth Stood Still), but they are really the top quality idea compared to the robots depicted in Interstellar. It is difficult to believe someone created such a model and the whole crew agreed to put it the picture! It's almost like the the wooden planet from the initial script of Alien 3...The number of errors and non-logical events is just amazing. Anyone complaining about the lack of consistency in Prometheus (which was also much better than this one) will have the real hunting ground here. In fact, the more time passes after seeing the movie, the more nonsenses are detected. Don't think about this too much, anyway, its not worthy...The Nolan brothers used their imagination a little bit too much in the final part of the story, where the word ""magic"" (interchangeable with ""nonsense"") comes to mind. As the result, the viewer is left at the end indifferent to what is presented on the screen and does not care about the fate of the characters... Please recall the infamous Black Hole, and You will have the impression of what is going on here...The music is of course the extremely important part of every picture. If the composer knows his craft, the soundtrack complements the images, creating the flawless combo (as was in Terminator, Starship Troopers, Aliens, etc.). Here we have the attempt to create the epic atmosphere, but the events shown on screen are rather uninteresting, therefore the resulting impression is just the overwhelming noise, making the viewer angry instead of touching or moving him.Unfortunately, it seems like making a good movie about the interstellar travel is extremely difficult. People like to go to the movies and see a good story. There are multiple requirements for the entertaining movie: the mystery, the convincing scenery, the real characters we could care about, finally, the emotional strain, often related to the dangers our protagonists are exposed to. Interstellar does not offer anything of these. It is a long and boring sermon about the future of Mankind in the universe, pretending to be the science-fiction movie. With this picture Christopher Nolan proved his only memorable work was Prestige and the Batman trilogy was not the accident, but the clear sign that his main achievements in Hollywood will be too long, boring and utterly disappointing pictures, initially rising hopes for a good time spent in the cinema, but leaving in a complete, sad disillusion after all.","
            7/10
            "
"jaskunwar993","7 November 2014","It's exceedingly rare for a film to make me forget it's a film - but Interstellar managed to knock me out of my senses in a way I had never imagined. Here's the thing about films like Interstellar: the experience of these films starts way before their release, and lingers on in your bodies as a wonderful sensation way after they are over. Christopher Nolan, god bless that genius, announced Interstellar a week after the release of TDKR, and since then, we his fans have driven ourselves mad trying to figure out what Nolan would do with Black Holes and Time Travel and such alike - and what he does is not only brilliant, but beautiful in unthinkable ways.I really need a second viewing to fully be able to appreciate the technical elements of the film, because after a point, really, I was too immersed in the whole experience of it to bother paying attention. But the cinematography, editing, visual effects, set design, the score (Oh, Hans Zimmer!), Nolan's direction, the performances, all combined into a powerful 3 hours that transports you to another universe for the whole time. They did their jobs perfectly so honestly I wouldn't be able to find a flaw. Some have criticized the sound design but I disagree: it was all just so beautiful. So perfect. Nolan raises so many questions in our minds and answers them so beautifully as time goes. I loved this. I absolutely loved this and I implore you to go and watch it and experience and understand what cinema is really, really about.For those who have not seen it, please do not read on. Just go watch it.A solid 12/10 - because yes, it dares to go beyond.***SPOILERS BEYOND THIS POINT***Let me shrug off the criticism against it: the emotional quotient - 'Love'. ""Love is the one thing that transcends time and space."" It's been said by many that the emotional quotient of this film takes away from the 'other' parts of it, however, the 'many' may not have fully understood what Nolan was trying to say. Think of love as a physical being - an actual something that literally 'transcends' time and space - think of love itself as the fifth dimension beyond time! This whole wonderful journey is the process of understanding this truth, told through the stranded relationship of a daughter and father. Being a student of philosophy myself, this whole concept visualized with scientific rationality is a kind of dream-come-true for me. It is not a film for the pleasure of viewing the film - it raises and answers in its own logic the questions that humankind is yet to find answers to in real life. This film is a realization in the purest sense - this film goes beyond itself, beyond the concept of being just a film. Nolan does the unthinkable: in the never-ending debate between religion and science about the ultimate source of energy for the world, Nolan finds a middle ground.This film is Revelation. Wow. Just wow.","
            1/10
            "
"jakebunker","10 December 2021","Oh my goodness! What an incredible film! I am a pretty big fan of Nolan's works; this is probably my favorite one (yes, better than Inception and Dark Knight). I enjoyed just about everything in this movie: the characters, the plot, the filming, the intensity, the emotion, the score and the visuals were all absolutely stellar. They were all very spectacularly made. It was just a movie that I could just sit back relax and watch and not search for every incorrect miniscule detail. Now it probably isn't the most interesting thing for kids, and the ending makes a perfect storyline go a little wonky. A small understanding of space time goes a long way into understanding this movie so I get where some people are coming from. But seriously please go watch this movie it is definitely one of the best ever made.","
            5/10
            "
"twominds79","12 March 2019","I find it hard to articulate how powerful this film is and how it effects me. Chris Nolan has set the bar higher than he did on 'Inception'. The story is based on probable science , with help from Kip Thorne. The cast is perfect. Matthew McConaughy as the former pilot and everyman' who is battling a desire to do what he is destined to do . Fly an outerspace mission or stay on a dying world and looking after his kids. Nolan regular Michael Caine , Jessica Chastain , Timothee Chalamet and Anne Hathaway round out the main cast. The surprise packet is young Mackenzie Foy who's daughter /father relationship drives the emotional side of the film. The robot TARS was my favourite character in the film. He was the humour and he shows human quality when all seems lost.
Hans Zimmer's score maybe the best he's EVER done! Pulsating and driving and plays on the heart strings like no other score I can remember.
Through the nearly 3 hours I was on the edge of my seat following the crews every move and all the while following the seemingly doomed mankind on earth. It's hard to go into specific parts of the film without spoilers.
I laughed , Cried and cheered with jubilation throughout. An instant 10/10 that gets better on viewing. I can't stress how much I recommend this film. Drop what you're doing!!","
            10/10
            "
"soupster1","21 January 2015","It starts off with a farmer (Independence Day style), and then we are quickly transported into a world where the planet is doomed because... well... we're not really sure why, but it involves a lot of wind.Then NASA gets involved and our heroes get sent into a kind of 'space' that comes complete with bad paintings of old 'hubble' pictures, lots of 'space' type language... and gravity. The gravity is ever present. Nothing ever floats about, and they get 'skipped' off the orbit around Mars before whizzing past Saturn (it has rings) and arriving at a black hole. They get through the black hole (like that's possible), by looking slightly concerned and talking like cowboys.The robots look and act like corn flake boxes, the humans (mostly well known), look bemused... and at that point... I had to stop watching. I was hoping it was all going to turn out to be a joke... but it wasn't.I don't like ranting, so I won't. Suffice to say that if the Earth has to end... at least let it explode before Hollywood can make another 'turkey' like this.Embarrassingly bad.","
            10/10
            "
"blufrog49","7 November 2014","First, I did NOT see this in IMAX.If the director's goal was to make us (me, at least) feel ignorant because all the mumbo-jumbo is over our heads, he succeeded. Visually, it's pretty good, but not nearly as good as last year's ""Gravity"" and tries to duplicate the emotions of that movie, unsuccessfully.The movie is way too long and overwrought. The acting is good, but the storyline is so convoluted that you don't really care about most of the characters.And of course (SPOILER!), the Black guy has to die.This might be worth seeing in an IMAX theater, if your ticket is discounted--otherwise wait for Netflix.","
            10/10
            "
"krzysiektom","11 November 2014","I give it a 5 only because it is an overly sentimental at times, ludicrous in its storyline, bloated sci-fi attempt at landing the Nolans some Oscars. A manipulative almost-dross. Chris Nolan is simply too ambitious for his own good. The comparisons with Kubrick's 2001: Space Odyssey are demeaning to Kubrick, they are not in the same league as film directors. Kubrick pandered to the intellect and treated viewers with respect, Nolan panders to the American Film Academy and the box office, and treats viewers with disrespect. Kubrick was a film artist, Nolan is a film craftsman and a businessman, nothing more. Interstellar contains too much talking, too much exposition. One astronaut explains to another the basics of how black holes work, like to a little child and just moments before they are to enter one? Pleeease. And what's with this father-daughter love and bond, crazy and all? The crying and weeping, she breaks into a crying fit more than 20 years later (kid you not) at the thought that daddy might have deceived her?? The underlining thesis of the film is that ""love is the only thing (a ""thing""??) which overcomes time and space"". Corny and retarded, and so very Hollywood. Emotional and family-oriented string-pulling is at the core of Hollywood filmmaking business, that's what makes them mega bucks, so they go on manipulating. Chris Nolan is either emotionally infantile or a manipulative hack, a film artist he is not. Basically the only element in the film that I liked very much was the music score, I found it very pleasing and strangely not overbearing, though there is a lot of it in almost every scene. Even the much-praised special effects and shots of the cosmos do not impress, for me there is not a single scene that gives a feeling of enormous vastness of space and how the Earth is but a tiny, little speck like a grain of sand on an ocean beach. I guess the film will be nominated at least for special effects and musical score, but it is far from a masterpiece.","
            6/10
            "
"Johnny-the-Film-Sentinel-2187","27 December 2014","Interstellar was an absolutely breathtaking experience for me. I thought the writing, the direction, the score and especially the acting (Matthew McConaughey and Mackenzie Foy both gave equally phenomenal performances) were all top notch. The film had the feeling of space films from the past, like 2001: A Space Odyssey (as many have said before), but I thought it also had elements of other space adventures, namely Apollo 13 and Planet of the Apes (the original 1968 film).Another thing that truly resonated with me was Hans Zimmer's gorgeous film score, that I swear he took (musical) notes on what made John Williams film music so moving, and he gave an equally immersive soundtrack to the film that adds another emotional dimension to Christopher Nolan's latest blockbuster epic. Never was the music out of place; it always fit in perfectly with what was going on. It can be its own thing from the film, and it truly tells its own story through sound, something that not many movies have accomplished in quite sometime.The space scenes in particular, have music played to that shows it very much is, and feels like this great expanse of the unknown, an infinite vacuum of an ocean that is full of many beauties and terrors. Hans Zimmer basically added to the already sweeping story of space and time, with an equally overwhelming score that I did not expect to be impacted by it in such a way.Christopher Nolan takes the audience to where they've never truly gone to before until now, through wormholes and the time distortion that black holes can make to nearby planets. It is a big yet beautifully done self-contained adventure. It is not only a fully fledged space epic, but also a cautionary environmental warning for what will happen if we don't leave the Earth when it is a desolate, dust-coated wasteland.I don't know for sure if Interstellar will get the Oscar glory like some were predicting before, but either way, I'm happy that I saw such an ambitious film that has left an impact on quite a lot of people already. It would be nice if it got a Best Picture, Best Actor or Best Screenplay nomination but I don't know for sure; however its music, cinematography and special effects will surely get rightful Academy Awards recognition in 2015.If you want a true space opera that encompasses the wonders of the galaxy, time travel and completely believable characters that need to save humanity, Interstellar is the film for you.Thank you Christopher Nolan. You are such a wonderfully talented filmmaker. Interstellar was such a wonderful gift.P.S. See the film in IMAX 70mm whenever you can, or at the usual cineplex; just see it when you can, folks!","
            10/10
            "
"atlasmb","17 December 2014","Great music. An extremely talented cast. Amazing special effects. Captivating issues to contemplate. So why do I think I will not ponder this film long after I have viewed it? The story is convoluted, though interesting. All the drama and mystery and intrigue leads to a finale that tells us what? Well, not really much. But it's a fun trip getting there.I liked many of the characters. And I was invested in their problems and tragedies. But the final ""explanation"" of the film's phenomena has a ""Sixth Sense"" feeling to it. I say see this film for its good points, but don't expect the groundbreaking impact of Kubrick's ""2001"" or the atmospherics of ""Blade Runner"" or the thrilling ride of ""Close Encounters of the Third Kind"".","
            10/10
            "
"pontificator","11 November 2014","reading the other reviews here its hard to conceive that I watched the same movie everyone is gushing about. the central premise is hardly noble although perhaps quite the likely selfish outcome i.e. after trashing this planet lets go trash some others. the black hole visualizations were quite lame. this is not a great sci-fi film even remotely in the league of 2001 although a cursory superficial viewing might suggest so to an unthinking non-sci-fi buff. a great scifi film would naturally start by 1st adapting a great scifi story. these are yet to be made such as ringworld, dyson spheres and fleet of worlds concepts. to think that all these mind boggling stories exist yet this rather old and tired story concept is chosen to lavish money on is strange, although it is somewhat understandable as the afore-mentioned stories would be much greater challenges all around and so its best that they are ignored rather than poorly realized as this primarily propaganda piece.","
            7/10
            "
"The_Film_Cricket","11 November 2014","If we learned anything last year from Gravity it is that when dealing with movies based on science fact, less is more. Christopher Nolan might have taken some of that to heart with his new space adventure Interstellar. Here is a movie with infinite science and infinite filmmaking skill, but it weighs so heavily on an over-melodramatic bid for the soul of humanity that after three hours we find ourselves too exhausted to care.The story, at its core, is a good one. We're sometime in the near-future when the planet Earth is essentially on life-support (Al Gore will love this movie), suffering a resurgence of the dustbowl as our crops are drying up and humanity has regressed into an agrarian state. Amid this breakdown we meet Cooper (Matthew McConaughey), a good-hearted former aeronautical engineer-turned-farmer who is raising a son named Tom, and a daughter named Murphy (if you forget that name, rest assured that Cooper will repeat it at least 300 times before the movie is over).During a massive dust storm, Cooper and Murphy find themselves the recipients of a sign in binary that is either a message from ghosts, God or space aliens. In doing the math, Cooper finds himself among officials at the remains of NASA, and quickly assigned to travel into space, navigate through a worm hole and find another habitable planet to sustain mankind. His crew includes a mournful co-pilot named Brand (Anne Hathaway), a physicist named Romilly (David Dyasi); and a geographer named Doyle (Wes Bentley). Also, two robots named CASE and TARS, who look like monoliths and move like spiders. Actually CASE and TARS are the best things in the movie. They look like the kiosk that you buy your movie tickets from, but they break into smaller parts to perform rudimentary functions –they're really quite impressive.Through a plot that gets way too complicated, the crew find themselves on the other side of the galaxy where they realize that one hour on the new planet equals seven years on Earth. That leads to emotional crises on Cooper's part because he's the one member of the crew with kids back home. Time and relative space begin to spin and bend and twist until neither the crew nor the audience can figure what the heck is going on. This is a very complex story, one that I admit I struggled to follow (and I was able to follow Inception).You find yourself having to look amid large chunks of story to find the main narrative. When you get there you find that through all the gargantuan special effects, music and sound effects, Intersteller is really the story of the disconnection between Cooper and Murphy. Cooper knows that when he gets back home that his daughter will be all grown up (and played by Jessica Chastain) so his mission is really just an effort to make things right. That leads to a long, VERY long scenes in which Cooper mourns the fact that he'll never get to watch his little girl grow up. That would be fine except that the movie belabors the point for nearly three hours, playing the same overemotional notes over and over. Not to be heartless, but when traveling to the other side of the universe, I really could care less about a weepy little girl back home.Christopher Nolan is one of my favorite filmmakers. He is the one director working right now who really wants to put his vision on screen rather than pander to popular taste. We've seen in Inception , and the Batman pictures that he knows how to tell a grand story using logic and good screen writing. He has a grand vision for what he wants to put on screen, but in Intersteller he goes over the edge. His overbearing emotional output becomes too much for the audience to carry.","
            10/10
            "
"rwc-65750","21 August 2020","I regret that I did not see this masterpiece in its time, especially this movie which I enjoyed in all respects, the greatest soundtrack, The interconnected events are insane, the creative representation of all the actors from young to old, the manipulation of time is one of the great things in this movie, finally the ending I did not like it. Because it is unreasonable","
            2/10
            "
"jack_o_hasanov_imdb","20 August 2021","When I watched it for the first time, I watched it with my mouth open.Yes, the ending didn't fully satisfy me. Hans Zimmer you are a god of music.","
            10/10
            "
"sanjay219","4 November 2014","Just watched Interstellar in imax 70mm. Science Fiction fans can read on, everyone else can skip. Movie is a visual masterpiece. Like his earlier movies, Christopher Nolan once again proved, how big a movie can be! There were some shots,which made audience go crazy..Some scenes were as epic as 2001: A Space Odyssey. Do not go into the theatre expecting an action packed cerebral thriller. This one is not for action fans. At times, movie go highly sentimental( Matthew McConaughey does what he is best in and supposed to). I recommend this movie to all the Sci-Fi fans out there, make sure you go in group of sci-fi nuts!! Do not go with the hype..Go, sit back and enjoy. Just like Inception, this movie will be known as great after few months(I know people who said Inception was a crap when it released, and after few months rating it 10/10 in IMDb :D). I don't wanna spoil anything(If you want PM me). Also, make sure you go to the best theatre close to you. (If you loved Donnie Darko, 2001: A Space Odyssey, this is the one for you, Get ready to get mind blown!!) Interstellar Movie is EPIC in all sense!!","
            9/10
            "
"4friedchickensandacoke","7 March 2023","In 1968 countless theatre goers walked out of Stanley Kubrick's 2001: a space odyssey. Should have won Best Picture. And here in 2014 IMDb is giving Interstellar an 8.6 rating . I found this latest film over the top unbelievable! And incredibly silly. The top cast did give a good performance, but felt the acting of both Michael Cain and Matt Dillon not worthy of this script. The entire third act was choreographed wonderfully but again unbelievable and extremely hard to follow.168 minutes was also much too long ., could have been edited to 2 hours . I do give creedance to Christopher Nolan his eye to detail, and didn't include audio to outside space travel, just as Stanley Kubrick did for his Space Opera 50 years before, but the overall audience didn't buy that film eithe.Sorry. I give a 6 rating .","
            10/10
            "
"bb52366","12 July 2022","First time I saw it was back in 2014 in Imax and it was hands down the best film I have ever seen in theaters. I went into it thinking it would probably bore me and it ended up being one of my all time favorite movies. The acting, score, visual effects and writing are outstanding. I would highly recommend giving this film a watch if you haven't already.","
            10/10
            "
"marveller-66","1 June 2021","The title pretty much covers it all up. Christopher Nolan's absolution, a living legend in filmmaking. Watched the movie about a couple of years ago...no about 3 years ago, if i recall precisely. It's not just the fact that it has an amazing set-up/world-building, story-telling and an unbelievable story, this movie really hits deep in the human hearts. I envy those who've experienced this masterpiece at the Cinemas back in 2014. Heck i even got so obsessed with Black Holes that i learned so much about 'em.Detailed score:
(Story-99) (Direction-97) (Soundtrack & score-100)
(Performances-94) (Cinematography-96)
(Visuals-98) (Total score : 9.8/10)In summary, possibly the best Science-fiction movie in the history of Cinema, imo.","
            4/10
            "
"secondtake","13 November 2014","Interstallar (2014)This is a Christopher Nolan movie. So when it does what he does best—shake you out of your seat with cinematic brilliance—it's terrific. I mean terrific. There are effects, like the black hole, or the various spacecraft maneuvers, and even a few wild dashes through cornfields, that work so well you don't need to think about why they are happening. You are immersed, and impressed, and wowed.But Nolan is more clever than deep it seems. A movie like ""Memento"" takes the slimmest of terrific ideas (a reordering of time in the brain) and make it amazing to watch. Movies like his Batman trilogy avoid even cleverness and work with pure energy and mythology. But in all of these there is no sense of what you would call ""meaning."" They are entertainments. ""Interstellar"" is purely horrible science—it's the butt of endless jokes on the web. But behind all the liberties and mistakes there, the movie is trying to say something ""deep"" about being human in an inhuman universe. About the special qualities humans have to be innovative, to procreate, and most of all to love. This is a bowing down to the power of love. Love conquers all, that kind of thing.Maybe it's the brother, Jonathan Nolan, who is responsible here as the co-writer. The grandiose ideas the two of them present in ""Batman Rises"" are wonderfully impossible and almost laughable if you take them out of context. (In context they're part of the whole great success of the movie.) But ""Interstallar"" takes itself seriously. Way too seriously for this kind of material and with no grip on the science, not even a hint of it. As a fantasy, it could have gone so much farther, as a piece of art based on reality, well, go see ""Gravity"" for an alternative that makes a better (imperfect) attempt to follow the rules of nature.There is of course the plot here, saving the world, saving the species, saving your family. You have to just go with the flow here, as well, since it's all a bit romanticized in a Spielberg/Cameron kind of plasticky gloss. It frankly made me sick—and yet it was so well filmed I liked it. That's the kicker—Nolan is terrific with the camera, and with the vision of making things vivid and big.See this movie for all of those best things. I saw it on a celluloid (non-digital) IMAX screen and in those portions of the movie shot in full 70mm large format, the effects were memorable. (The movie alternates between standard widescreen 35mm film and full, academy ratio 70mm, which is taller and has far more detail. The normal theater presentations approximate the effects, but in a more normal scale and resolution.) Obviously this movie has won a lot of people over. I'm not sure who they are, but it's reasonable to be blown away. Nolan has openly defended himself against all the complaints—as if everyone is wrong and we just don't get it. Fine. If you want a hilarious rundown of some of the many logical problems of the movie, see http://popwatch.ew.com/2014/11/08/interstellar-plot-holes/ or type interstallar plot holes entertainment weekly in google.But what until you see it first and just enjoy it on its own terms.","
            8/10
            "
"alexanderbahchevanov1","7 November 2014","As a sci-fi fan, who loves 2001 SO, Contact, Gravity and many other movies that deal with with the topics also covered in Interstellar, I have to say, I have no words to describe the movie. It just took me for one hell of a ride! The score provided by Hans Zimmer was an extraordinary piece of work. It fits the movie so well that it was like the movie was made to fit the OST and not the other way around. There is an interview with Christopher Nolan, in which he states that he wouldn't allow Hans Zimmer to know exactly what the movie's plot device is, he only told to him that he has to focus on the connection between father and daughter. If this is the truth - WOW! it worked flawlessly!I won't go and describe what I saw on the big screen because this is something that anyone that goes to see the movie has to experience for himself... I can only tell you that after I saw the credits, I attempted to get off my seat, it didn't worked. I tried again, pushing harder - it barely worked. Moments after I was at the theater's exit heading out for the bus. I saw it coming just right on time with me, but I didn't get on. I was compelled to walk and think. Think of what I saw... My head was aching, my ears too and my eyes were closing only to call back images from the movie. I got home and found myself undressed and dressed with my casual home clothes. Then I realized that I have also walked the 7 kilometers road to my home without noticing... I was still in the movie, I must definitely been, because only there the time behaved the way I was feeling while coming home...","
            2/10
            "
"bheadher","9 June 2017","Interstellar has some good points, and some very bad points entertainment wise...First of all, the movie is extremely boring...which may tickle some people I suppose. Literally the first half of the movie is some sort of family affair for the stars, with shots of their flying a drone, and experiencing a huge dust storm at their big farm...only to have McGaunahey and his daughter go off searching for some ultra secret space base out in the boonies, where they find out there is a plan to go through a wormhole to somewhere else...Then we have a crazy robot that is a clone for the mystery obelisk in 2001. This robot never does anything much,except wiggle its segments and occasionally respond to voice...Then the trip into space, on a Saturn 5 rebuild, that links up to a spacecraft fixture in space, which promptly begins revolving to produce pseudo-gravity...A boring flight out to Saturn, through the wormy hole, and we arrive at somewhere else, supposedly a planet...land ""in"" the water, get thrashed by a tsunami, and here we are...still no solid plot at all...I remember watching the movie Contact, which was boring in it's own way, but this one is ten times worse...only one step above awful...","
            3/10
            "
"eddie_baggins","9 November 2014","A cinematic experience of the highest order, I imagine Interstellar will be many different things to many different people, a movie that will inspire thought, flame imagination and push filmmaking in a varied myriad of new and exciting directions, yet it will also be a film that divides the masses, as we've seen already with critics. While many will herald the vision and scope of Christopher Nolan's most ambitious film yet, there will be equal amounts that find fault in its lofty goals, pick holes in its unashamedly mawkish sentiments and then there's those that think Matthew McConaughey might mumble just a little too much. Taking a very personal approach to a movie I feel deeply awe struck by, I will be one of those many people that completely and faithfully stick by a film that for years to come will be a new benchmark in not only the Sci-Fi genre but movie making as a whole.Naming Interstellar as my most anticipated movie of the year was based on Christopher Nolan's impeccable track record at crafting lofty and masterfully made movies. Over a period of nearly two decades now, the British auteur has oft delved into the human condition, whether it be our memories, our dreams or our dark knights, Nolan has never not reached for the stars and never more so literally than in his most affecting tale here. That critics have found flaws and faults in this journey bemuses me greatly and in saying journey I truly believe this is as close as we could ever come as an audience to such an expedition (not since the Lord of the Rings trilogy had I felt so immersed in a world, in a trek). Critical backlashes to Interstellar bemuses me so as finding flaws here makes me wonder where these critics were for Nolan's previous productions. From Following right through to his most flawed yet thoroughly enjoyable Inception, Nolan's films have always been far from foolproof experiences yet nit-picking them would be taking away from the abundance of cinematic genius that lays so openly before us. Interstellar without question is riddled with moments and with scenarios that are very far from perfect yet what encompasses them is something one can only but marvel at.Displaying a directional tone and an emotional depth that sees a maturity to an already mature behind his years filmmaker, Interstellar sees Nolan open up new dimensions both literally and in a directional sense and there is a heart here I've never seen from Nolan, an emotional core that beats so strongly even as we venture deeper and deeper into the unknown with McConaughey's Cooper and his crew of mankind's saviours. There are ideas here that not only click your mind into overdrive but a beating pulse that drives this adventure into the affecting material it becomes. This is Nolan at his finest and we to see yet another stunning turn from the born again McConaughey with a scene where Cooper watches videos now years old of his family particularly showcasing the power of McConaughey as an actor and he is without question the rock that allows Interstellar to be built upon. There are also visuals to wow the mind here, fantastic cinematography work by new Nolan DOP Hoyte Van Hoytema and a score by Hans Zimmer that must surely be one of the most finely crafted film musical accompaniments of the modern movie era and there is a general sense of overall excellence to a production that clearly wanted to do justice to its masters grand visions.Once more on a personnel note, I was starting to question the power of modern day movies to engage in an entertainment sense, an emotional sense and in a thought provoking manner but Interstellar has wholeheartedly showcased to me once more the power the medium holds when produced in such a splendid manner. Sure Anne Hathaway can be annoying, yes no doubt some of the dialogue may clunk and do we really need our movies 100% scientifically accurate? There criticisms of the film are valid to a point; there also criticisms of a film that also do not in many way shape or form matter. Put your prejudices aside, allow yourself to be carried away on the Endurance and Nolan's cinematic treat will take you on a movie trip unlike any other (even when paying homage to Sci-Fi greats that have preceded it). A startling example of the power off big budget movie making and wonderful vision come to life, Interstellar is not only the big screen movie of the year but an all-time classic that I for one can guarantee will be talked about and studied on for years to come by a raft of not only movie lovers, but movie makers, inspired to reach for the unknown just like Nolan did here.5 A-listers in cryogenic sleep out of 5 For more movie reviews and opinions check out - www.jordanandeddie.wordpress.com","
            6/10
            "
"krahl-81949","25 November 2015","I'm a big fan of anything Sci-Fi and I've always been interested in the boundaries that directors push when it comes to imagining the impossible and predicting or presenting the future on screen. While most science fiction films step over into the fantastical and often prioritize the ""Fi"" over the ""Sci"", Interstellar is one of those rare gems that balances the two elements and also delivers a spectacularly entertaining movie.Any doubts I had going into the film about a dramatic SciFi being directed by Christopher Nolan were instantly muted as soon as the movie and its tremendous score began. While Nolan excelled with The Prestige and Inception, they did leave something to be desired and I was fresh off the Batman trilogy bandwagon. But Nolan excels yet again, directing the film with such confidence and control that it's almost impossible to tear your eyes away from the screen. Each and every aspect of his signature style is also prominently visible through the film.Continue reading the review at my blog below:https://microreels.wordpress.com/2015/11/25/interstellar-film- review/","
            10/10
            "
"masonsaul","24 August 2020","Interstellar is an astonishing sci-fi film that's thought provoking, emotional, breathtaking and complex. Matthew McConaughey gives an incredible lead performance and Michael Caine, Jessica Chastain, Anne Hathaway, Mackenzie Foy and David Gyasi all give great supporting performances. Christopher Nolan's direction is phenomenal and with Hoyte Van Hoytema as director of photography, consistently visually stunning. The visual effects are flawless. It's extremely well paced and the music by Hans Zimmer is beautiful.","
            10/10
            "
"liana-moisescu","9 November 2014","I just returned after seeing ""Interstellar"" again (2nd time) and I can say that my second experience was even more powerful than the first. I'm trying to find the right words to express the thrilling journey that is this film. First I'd like to advice you to try and pay attention to every single line - nothing is said without purpose and everything is somehow connected. It slowly builds up with the beginning to this phenomenal emotional ride and it will not let go until the very end. It will keep you on the edge of your sit - literally -, it will make you cry, it will make you jump, it will completely absorb you. Throughout the course of it I forgot I was in a cinema. I was living every single moment with the characters, feeling what they're feeling. At times, I found myself staring blankly trying to comprehend its complexity - How can this be? Is this really happening? Can it be so epic? The second time I saw it I understood the importance of every single scene and line, I saw more connection, more intricacy and (even) more genius in it. The first time it was grand and overwhelming, it just hit me hard and I couldn't really pay attention to details. The emotional journey part was very important to me; but of course, there are the stunning visuals which contribute immensely and transcend you there, into the action. They were fantastic, superb, simply put, film-making at its finest.This is all, of course, from my point of view - a super sci-fi, fantasy, adventure and all associated genres enthusiast. Although I cannot imagine how one, regardless of their movie preferences, can dislike ""Interstellar"" - it's that good.What I'm obviously saying is GO SEE THIS MOVIE. Expect epicness. It will not disappoint.","
            4/10
            "
